United Kingdom,GBR,2014,438540999
United Kingdom,GBR,2015,422340107
United Kingdom,GBR,2016,399337394
United Kingdom,GBR,2017,387565181
United Kingdom,GBR,2018,381889659
United Kingdom,GBR,2019,369009693
United Kingdom,GBR,2020,329578911
United States,USA,1800,252816
United States,USA,1801,267472
United States,USA,1802,289456
United States,USA,1803,296784
United States,USA,1804,333424
United States,USA,1805,340752
United States,USA,1806,333424
United States,USA,1807,377392
United States,USA,1808,392048
United States,USA,1809,403040
United States,USA,1810,417696
United States,USA,1811,447008
United States,USA,1812,483648
United States,USA,1813,520288
United States,USA,1814,560592
United States,USA,1815,600896
United States,USA,1816,663184
United States,USA,1817,718144
United States,USA,1818,780432
United States,USA,1819,762112
United States,USA,1820,791424
United States,USA,1821,828064
United States,USA,1822,864704
United States,USA,1823,901344
United States,USA,1824,1014928
United States,USA,1825,1135840
United States,USA,1826,1315376
United States,USA,1827,1447280
United States,USA,1828,1593840
United States,USA,1829,1795360
United States,USA,1830,2088480
United States,USA,1831,2264352
United States,USA,1832,3022800
United States,USA,1833,3528432
United States,USA,1834,3381872
United States,USA,1835,4316192
United States,USA,1836,4730224
United States,USA,1837,5305472
United States,USA,1838,5030672
United States,USA,1839,5517984
United States,USA,1840,5873392
United States,USA,1841,6214144
United States,USA,1842,6917632
United States,USA,1843,7764016
United States,USA,1844,9306560
United States,USA,1845,11204512
United States,USA,1846,12710416
United States,USA,1847,15070032
United States,USA,1848,16784784
United States,USA,1849,18221072
United States,USA,1850,19792928
United States,USA,1851,24633072
United States,USA,1852,26791168
United States,USA,1853,30162048
United States,USA,1854,33159200
United States,USA,1855,38160560
United States,USA,1856,40036528
United States,USA,1857,41055120
United States,USA,1858,41648688
United States,USA,1859,45320016
United States,USA,1860,47437808
United States,USA,1861,45679088
United States,USA,1862,47448800
United States,USA,1863,54809776
United States,USA,1864,58656976
United States,USA,1865,58821856
United States,USA,1866,59232224
United States,USA,1867,72865968
United States,USA,1868,82352064
United States,USA,1869,93695808
United States,USA,1870,98620224
United States,USA,1871,103020688
United States,USA,1872,126305408
United States,USA,1873,139506800
United States,USA,1874,134296592
United States,USA,1875,135747536
United States,USA,1876,132820000
United States,USA,1877,147175552
United States,USA,1878,143903600
United States,USA,1879,175468960
United States,USA,1880,198684235
United States,USA,1881,210192895
United States,USA,1882,235393949
United States,USA,1883,253882570
United States,USA,1884,267589578
United States,USA,1885,272162263
United States,USA,1886,287463156
United States,USA,1887,307380841
United States,USA,1888,373875097
United States,USA,1889,335542370
United States,USA,1890,401747269
United States,USA,1891,427424599
United States,USA,1892,450449220
United States,USA,1893,454094837
United States,USA,1894,425050339
United States,USA,1895,479948081
United States,USA,1896,480882466
United States,USA,1897,500287132
United States,USA,1898,545321449
United States,USA,1899,625534018
United States,USA,1900,662738378
United States,USA,1901,721527528
United States,USA,1902,764495745
United States,USA,1903,894406917
United States,USA,1904,882057522
United States,USA,1905,986482421
United States,USA,1906,1035471220
United States,USA,1907,1203861393
United States,USA,1908,1052812866
United States,USA,1909,1165706090
United States,USA,1910,1271582032
United States,USA,1911,1258666523
United States,USA,1912,1343565478
United States,USA,1913,1442542037
United States,USA,1914,1317980205
United States,USA,1915,1367696953
United States,USA,1916,1518980631
United States,USA,1917,1670970570
United States,USA,1918,1747718076
United States,USA,1919,1479158809
United States,USA,1920,1738245691
United States,USA,1921,1423668567
United States,USA,1922,1435758240
United States,USA,1923,1896735721
United States,USA,1924,1698320191
United States,USA,1925,1758097952
United States,USA,1926,1905959151
United States,USA,1927,1862746373
United States,USA,1928,1830870050
United States,USA,1929,1963413966
United States,USA,1930,1744828375
United States,USA,1931,1484892625
United States,USA,1932,1257773137
United States,USA,1933,1348842461
United States,USA,1934,1436196202
United States,USA,1935,1492279833
United States,USA,1936,1713350470
United States,USA,1937,1792546073
United States,USA,1938,1515692978
United States,USA,1939,1670854053
United States,USA,1940,1874914031
United States,USA,1941,2043495546
United States,USA,1942,2198165988
United States,USA,1943,2271984950
United States,USA,1944,2444854078
United States,USA,1945,2359495386
United States,USA,1946,2257403592
United States,USA,1947,2485751989
United States,USA,1948,2582445156
United States,USA,1949,2164746794
United States,USA,1950,2541361422
United States,USA,1951,2618575989
United States,USA,1952,2551082448
United States,USA,1953,2612826366
United States,USA,1954,2489313565
United States,USA,1955,2728348348
United States,USA,1956,2859820068
United States,USA,1957,2835605945
United States,USA,1958,2746936839
United States,USA,1959,2831737062
United States,USA,1960,2897138041
United States,USA,1961,2886696092
United States,USA,1962,2993718164
United States,USA,1963,3126294023
United States,USA,1964,3264110570
United States,USA,1965,3399341865
United States,USA,1966,3571208560
United States,USA,1967,3705254221
United States,USA,1968,3840702204
United States,USA,1969,4034925667
United States,USA,1970,4339471089
United States,USA,1971,4365246732
United States,USA,1972,4572790619
United States,USA,1973,4784822811
United States,USA,1974,4620820271
United States,USA,1975,4478038483
United States,USA,1976,4747563213
United States,USA,1977,4889398200
United States,USA,1978,4941142490
United States,USA,1979,5008358608
United States,USA,1980,4808295761
United States,USA,1981,4686171508
United States,USA,1982,4447079918
United States,USA,1983,4429186731
United States,USA,1984,4661920937
United States,USA,1985,4652382863
United States,USA,1986,4663165469
United States,USA,1987,4825444723
United States,USA,1988,5050267778
United States,USA,1989,5131926576
United States,USA,1990,5113454675
United States,USA,1991,5057930940
United States,USA,1992,5167480847
United States,USA,1993,5267343060
United States,USA,1994,5358824048
United States,USA,1995,5421502465
United States,USA,1996,5610581589
United States,USA,1997,5686464995
United States,USA,1998,5731049595
United States,USA,1999,5804668919
United States,USA,2000,6010508353
United States,USA,2001,5904881595
United States,USA,2002,5946770566
United States,USA,2003,6011837495
United States,USA,2004,6114006880
United States,USA,2005,6134521473
United States,USA,2006,6051668046
United States,USA,2007,6131004158
United States,USA,2008,5914077766
United States,USA,2009,5478209686
United States,USA,2010,5675786435
United States,USA,2011,5540173478
United States,USA,2012,5338698344
United States,USA,2013,5474256770
United States,USA,2014,5522807202
United States,USA,2015,5371770557
United States,USA,2016,5248023931
United States,USA,2017,5207751278
United States,USA,2018,5375490614
United States,USA,2019,5255816207
United States,USA,2020,4712770573
China,CHN,1899,95264
China,CHN,1902,95264
China,CHN,1903,1963904
China,CHN,1904,2088480
China,CHN,1905,2297328
China,CHN,1906,17110880
China,CHN,1907,16839744
China,CHN,1908,22731456
China,CHN,1909,20837168
China,CHN,1910,18748688
China,CHN,1911,27846400
China,CHN,1912,9786544
China,CHN,1913,10757504
China,CHN,1914,15106672
China,CHN,1915,16088624
China,CHN,1916,17964592
China,CHN,1917,19851552
China,CHN,1918,21042352
China,CHN,1919,24255680
China,CHN,1920,26769184
China,CHN,1921,25288928
China,CHN,1922,26633616
China,CHN,1923,32151600
China,CHN,1924,35093792
China,CHN,1925,33221488
China,CHN,1926,29590464
China,CHN,1927,33525600
China,CHN,1928,34107659
China,CHN,1929,35804175
China,CHN,1930,37907915
China,CHN,1931,40240718
China,CHN,1932,38584548
China,CHN,1933,42194279
China,CHN,1934,49254158
China,CHN,1935,57596609
China,CHN,1936,64955167
China,CHN,1937,60490599
China,CHN,1938,55302605
China,CHN,1939,67113397
China,CHN,1940,86046622
China,CHN,1941,107517569
China,CHN,1942,113740632
China,CHN,1943,97178706
China,CHN,1944,97768868
China,CHN,1945,50347067
China,CHN,1946,31259005
China,CHN,1947,33553489
China,CHN,1948,23836342
China,CHN,1949,59360384
China,CHN,1950,78835287
China,CHN,1951,102115213
China,CHN,1952,127999326
China,CHN,1953,133782883
China,CHN,1954,160877410
China,CHN,1955,190521461
China,CHN,1956,215823984
China,CHN,1957,255784962
China,CHN,1958,524617059
China,CHN,1959,720151557
China,CHN,1960,798799921
China,CHN,1961,570630187
China,CHN,1962,459618074
China,CHN,1963,456779449
China,CHN,1964,460637094
China,CHN,1965,500286364
China,CHN,1966,549459318
China,CHN,1967,460225895
China,CHN,1968,495506566
China,CHN,1969,607683366
China,CHN,1970,807952627
China,CHN,1971,909209700
China,CHN,1972,968645596
China,CHN,1973,1008292576
China,CHN,1974,1028099867
China,CHN,1975,1183214956
China,CHN,1976,1226421277
China,CHN,1977,1340831115
China,CHN,1978,1492777845
China,CHN,1979,1525661148
China,CHN,1980,1494495884
China,CHN,1981,1476487854
China,CHN,1982,1606585013
China,CHN,1983,1694216811
China,CHN,1984,1844828012
China,CHN,1985,1998082904
China,CHN,1986,2104213354
China,CHN,1987,2257738539
China,CHN,1988,2425893553
China,CHN,1989,2463654367
China,CHN,1990,2484854820
China,CHN,1991,2606096182
China,CHN,1992,2730787587
China,CHN,1993,2921650956
China,CHN,1994,3100002045
China,CHN,1995,3357908888
China,CHN,1996,3503233703
China,CHN,1997,3510169286
China,CHN,1998,3360455433
China,CHN,1999,3350340129
China,CHN,2000,3439152210
China,CHN,2001,3514933795
China,CHN,2002,3872595297
China,CHN,2003,4545013886
China,CHN,2004,5223754656
China,CHN,2005,5876555340
China,CHN,2006,6488803816
China,CHN,2007,6978611952
China,CHN,2008,7496832207
China,CHN,2009,7886532768
China,CHN,2010,8616652695
China,CHN,2011,9528555734
China,CHN,2012,9775621803
China,CHN,2013,9952743755
China,CHN,2014,9985583382
China,CHN,2015,9848419740
China,CHN,2016,9720444086
China,CHN,2017,9920459189
China,CHN,2018,10289989525
China,CHN,2019,10489988555
China,CHN,2020,10667887453
Colombia,COL,1921,29312
Colombia,COL,1922,142896
Colombia,COL,1923,186864
Colombia,COL,1924,197856
Colombia,COL,1925,443344
Colombia,COL,1926,846384
Colombia,COL,1927,824400
Colombia,COL,1928,1348352
Colombia,COL,1929,1289728
Colombia,COL,1930,652192
Colombia,COL,1931,329760
Colombia,COL,1932,80608
Colombia,COL,1933,534944
Colombia,COL,1934,736167
Colombia,COL,1935,2403287
Colombia,COL,1936,2784225
Colombia,COL,1937,2784135
Colombia,COL,1938,3003915
Colombia,COL,1939,4637941
Colombia,COL,1940,4165195
Colombia,COL,1941,3732754
Colombia,COL,1942,4165136
Colombia,COL,1943,3732575
Colombia,COL,1944,4740088
Colombia,COL,1945,4479853
Colombia,COL,1946,4959719
Colombia,COL,1947,5062251
Colombia,COL,1948,4483250
Colombia,COL,1949,5134996
Colombia,COL,1950,7497920
Colombia,COL,1951,8164442
Colombia,COL,1952,8633225
Colombia,COL,1953,10761296
Colombia,COL,1954,9621435
Colombia,COL,1955,11944084
Colombia,COL,1956,12599226
Colombia,COL,1957,13650765
Colombia,COL,1958,13976861
Colombia,COL,1959,16086792
Colombia,COL,1960,16390487
Colombia,COL,1961,18196304
Colombia,COL,1962,19419485
Colombia,COL,1963,21232780
Colombia,COL,1964,21682947
Colombia,COL,1965,22858735
Colombia,COL,1966,23474196
Colombia,COL,1967,24686832
Colombia,COL,1968,26572753
Colombia,COL,1969,28016278
Colombia,COL,1970,28370052
Colombia,COL,1971,30281416
Colombia,COL,1972,31425179
Colombia,COL,1973,33630756
Colombia,COL,1974,36394429
Colombia,COL,1975,35809045
Colombia,COL,1976,37979737
Colombia,COL,1977,39240975
Colombia,COL,1978,41534244
Colombia,COL,1979,44266888
Colombia,COL,1980,44174239
Colombia,COL,1981,44260323
Colombia,COL,1982,45679301
Colombia,COL,1983,49209648
Colombia,COL,1984,48701539
Colombia,COL,1985,48079490
Colombia,COL,1986,48754285
Colombia,COL,1987,50123985
Colombia,COL,1988,52017412
Colombia,COL,1989,52792806
Colombia,COL,1990,56897743
Colombia,COL,1991,56654080
Colombia,COL,1992,61494680
Colombia,COL,1993,63337803
Colombia,COL,1994,66790576
Colombia,COL,1995,58775392
Colombia,COL,1996,59770880
Colombia,COL,1997,64496528
Colombia,COL,1998,65157688
Colombia,COL,1999,54761240
Colombia,COL,2000,56258838
Colombia,COL,2001,55938888
Colombia,COL,2002,55430416
Colombia,COL,2003,57093904
Colombia,COL,2004,54569256
Colombia,COL,2005,60059624
Colombia,COL,2006,62004536
Colombia,COL,2007,60178840
Colombia,COL,2008,66650056
Colombia,COL,2009,72556720
Colombia,COL,2010,76278424
Colombia,COL,2011,76079775
Colombia,COL,2012,79727172
Colombia,COL,2013,87427856
Colombia,COL,2014,88699143
Colombia,COL,2015,91965358
Colombia,COL,2016,93241979
Colombia,COL,2017,86295788
Colombia,COL,2018,84880525
Colombia,COL,2019,90419306
Colombia,COL,2020,89104941
